original_path,source_category,assigned_category,new_path,status,duplicate_of,width,height,bytes
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/petitsfours8--bc710cb7d6.jpg,petitsfours,petits-fours,petits-fours/petits-fours8.jpg,canonical,,640,480,44370
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/savory-petit-four-2--eb0b34603e.jpg,petitsfours,petits-fours,petits-fours/savory-petits-fours-2.jpg,canonical,,1600,1200,158390
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/savory-petit-four--9faa694caa.jpg,petitsfours,petits-fours,petits-fours/savory-petits-fours.jpg,canonical,,1200,900,284484
images/labaguettedenormandy.com/wp-content/gallery/cookies/christmascookies12--0c3757913a.png,cookies,petits-fours,petits-fours/snowman-and-gingerbread-cookies.png,canonical,,360,480,37584
images/labaguettedenormandy.com/wp-content/gallery/cookies/Snowman-cookie--c983c8dfcd.jpg,cookies,petits-fours,petits-fours/snowman-cookie.jpg,canonical,,4032,3024,717086
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/sweet-petit-four-1--c0f2d63fdc.jpg,petitsfours,petits-fours,petits-fours/sweet-petits-fours-1.jpg,canonical,,1600,1200,102112
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/sweet-petit-four-2--347fdab570.jpg,petitsfours,petits-fours,petits-fours/sweet-petits-fours-2.jpg,canonical,,1600,1200,145806
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/sweet-petit-four-3--574c057ba9.jpg,petitsfours,petits-fours,petits-fours/sweet-petits-fours-3.jpg,canonical,,900,1200,339973
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/petitsfoursweet1--acf8e12827.png,petitsfours,petits-fours,petits-fours/sweet-petits-fours-assortment-1.png,canonical,,640,480,55732
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/petitsfourssweet2--82a532c36d.png,petitsfours,petits-fours,petits-fours/sweet-petits-fours-assortment-2.png,canonical,,640,480,65832
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/petitsfourssweet3--66abb238c1.png,petitsfours,petits-fours,petits-fours/sweet-petits-fours-assortment-3.png,canonical,,640,480,58690
images/labaguettedenormandy.com/wp-content/gallery/petitsfours/sweet-petit-four--165c605da1.jpg,petitsfours,petits-fours,petits-fours/sweet-petits-fours.jpg,canonical,,3264,2448,702000
images/labaguettedenormandy.com/wp-content/gallery/savory/BaconCheese-Fougasse--1425040529.jpg,savory,savory,_duplicates/savory/bacon-cheese-fougasse--duplicate-1.jpg,duplicate-alternate,savory/bacon-cheese-fougasse.jpg,1141,900,320586
images/labaguettedenormandy.com/wp-content/gallery/savory/Croissant_HamCheese--cfc1c1c30c.jpg,savory,savory,_duplicates/savory/croissant-ham-cheese--duplicate-1.jpg,duplicate-alternate,savory/croissant-ham-cheese.jpg,675,900,183427
images/labaguettedenormandy.com/wp-content/gallery/lunch/hamsandwich--33ad2ab96e.jpg,lunch,savory,_duplicates/savory/ham-baguette-sandwich--duplicate-1.jpg,duplicate-alternate,savory/ham-baguette-sandwich.jpg,640,480,14654
images/labaguettedenormandy.com/wp-content/gallery/savory/Olive-Fougasse--65bf6cc685.jpg,savory,savory,_duplicates/savory/olive-fougasse--duplicate-1.jpg,duplicate-alternate,savory/olive-fougasse.jpg,1200,900,347249
images/labaguettedenormandy.com/wp-content/gallery/savory/Pepperoni-Fougasse--2c14013652.jpg,savory,savory,_duplicates/savory/pepperoni-fougasse--duplicate-1.jpg,duplicate-alternate,savory/pepperoni-fougasse.jpg,1134,900,349606
images/labaguettedenormandy.com/wp-content/gallery/savory/Veggie-fougasse--d036d7882e.jpg,savory,savory,_duplicates/savory/veggie-fougasse--duplicate-1.jpg,duplicate-alternate,savory/veggie-fougasse.jpg,1146,900,293332
images/labaguettedenormandy.com/wp-content/uploads/2020/05/BaconCheese-Fougasse-scaled--a539869c52.jpg,other,savory,savory/bacon-cheese-fougasse.jpg,canonical,,1298,1024,144438
images/labaguettedenormandy.com/wp-content/uploads/2020/05/Croissant_HamCheese-scaled--635a7835e9.jpg,other,savory,savory/croissant-ham-cheese.jpg,canonical,,1200,1600,171476
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Croque-Campagnard--87835d89a6.jpg,daily-choice,savory,savory/croque-campagnard.jpg,canonical,,1080,895,114954
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Croque-Monsieur--b57e19e088.jpg,daily-choice,savory,savory/croque-monsieur.jpg,canonical,,1080,810,86072
images/labaguettedenormandy.com/wp-content/gallery/lunch/fougasse-sandwiches--775373b223.jpg,lunch,savory,savory/fougasse-sandwiches.jpg,canonical,,640,480,53304
images/labaguettedenormandy.com/wp-content/gallery/lunch/100-0063--10a98083e6.jpg,lunch,savory,savory/ham-baguette-sandwich.jpg,canonical,,641,480,71474
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Ham-cheese-quiche--bfc946359e.jpg,daily-choice,savory,savory/ham-cheese-quiche.jpg,canonical,,1080,810,88788
images/labaguettedenormandy.com/wp-content/uploads/2020/06/Olive-Fougasse-scaled--749d61f15a.jpg,other,savory,savory/olive-fougasse.jpg,canonical,,1365,1024,164886
images/labaguettedenormandy.com/wp-content/gallery/lunch/panini--e7cfa7ff0e.png,lunch,savory,savory/panini.png,canonical,,640,480,35362
images/labaguettedenormandy.com/wp-content/uploads/2020/06/Pepperoni-Fougasse-scaled--b3d0d78dfb.jpg,other,savory,savory/pepperoni-fougasse.jpg,canonical,,1291,1024,177544
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Quiche-Forestiere6p-8p--081fa06383.jpg,daily-choice,savory,savory/quiche-forestiere-6p-8p.jpg,canonical,,1080,810,161058
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Quiche-Lorraine--5b8023e001.jpg,daily-choice,savory,savory/quiche-lorraine.jpg,canonical,,1080,810,105774
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Quiche-Veggie-chicken-6p-8p--6e2f262a7c.jpg,daily-choice,savory,savory/quiche-veggie-chicken-6p-8p.jpg,canonical,,1080,810,143643
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/roll-with-bacon-cheese--7593841643.jpg,daily-choice,savory,savory/roll-with-bacon-cheese.jpg,canonical,,1080,810,94300
images/labaguettedenormandy.com/wp-content/gallery/lunch/sandwich-3-2016--9d62d45d4e.png,lunch,savory,savory/sandwich-3.png,canonical,,640,480,42798
images/labaguettedenormandy.com/wp-content/gallery/lunch/sandwich-4-2016--f73b6d1dcd.png,lunch,savory,savory/sandwich-4.png,canonical,,640,480,30552
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/sausage-croissantl--086c0beac6.jpg,daily-choice,savory,savory/sausage-croissant.jpg,canonical,,1080,799,94250
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Spinach-cheese-quiche--6e854b61a7.jpg,daily-choice,savory,savory/spinach-cheese-quiche.jpg,canonical,,1080,810,112664
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Three-cheese-quiche--da54557406.jpg,daily-choice,savory,savory/three-cheese-quiche.jpg,canonical,,1080,810,119686
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Veggie-cheese-quiche--e019b6c27c.jpg,daily-choice,savory,savory/veggie-cheese-quiche.jpg,canonical,,1080,810,123452
images/labaguettedenormandy.com/wp-content/uploads/2020/06/Veggie-fougasse-scaled--22aa8e52f8.jpg,other,savory,savory/veggie-fougasse.jpg,canonical,,1304,1024,128774
images/labaguettedenormandy.com/wp-content/gallery/tarts/tartapplecrumble2016--50ec648a4f.png,tarts,tarts,_duplicates/tarts/apple-crumble-tart--duplicate-1.png,duplicate-alternate,tarts/apple-crumble-tart.png,640,480,82980
images/labaguettedenormandy.com/wp-content/gallery/tarts/tartmixedberry2016--84c625f99d.png,tarts,tarts,_duplicates/tarts/mixed-berry-tart-2--duplicate-1.png,duplicate-alternate,tarts/mixed-berry-tart-2.png,640,480,54672
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Almond-pie--5bca1e9c74.jpg,daily-choice,tarts,tarts/almond-pie.jpg,canonical,,1080,810,100010
images/labaguettedenormandy.com/wp-content/gallery/tarts/tartapplecrumble2016--0e29dc7d61.png,tarts,tarts,tarts/apple-crumble-tart.png,canonical,,640,480,256093
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Apple-Crumble--04ff094f98.jpg,daily-choice,tarts,tarts/apple-crumble.jpg,canonical,,1080,810,92428
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Apple-tart--2b0651f44f.jpg,daily-choice,tarts,tarts/apple-tart.jpg,canonical,,1080,810,120282
images/labaguettedenormandy.com/wp-content/gallery/tarts/apricot-tart--931475f5e1.jpg,tarts,tarts,tarts/apricot-tart.jpg,canonical,,641,481,93298
images/labaguettedenormandy.com/wp-content/gallery/tarts/chantilly-fraise--edf8a59bab.jpg,tarts,tarts,tarts/chantilly-fraise.jpg,canonical,,640,481,57566
images/labaguettedenormandy.com/wp-content/gallery/tarts/tartchocolatewithcaramel--f00cbc497d.png,tarts,tarts,tarts/chocolate-caramel-tart-2.png,canonical,,640,480,193982
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Chocolate-caramel-tart--9cc5071558.jpg,daily-choice,tarts,tarts/chocolate-caramel-tart.jpg,canonical,,1080,810,47782
images/labaguettedenormandy.com/wp-content/gallery/tarts/Cinnamon-Apple-Tart--c55a0f8cf4.jpg,tarts,tarts,tarts/cinnamon-apple-tart.jpg,canonical,,1200,900,333494
images/labaguettedenormandy.com/wp-content/gallery/tarts/coeur-en-fraise--b14ad53552.png,tarts,tarts,tarts/coeur-en-fraise.png,canonical,,640,480,26110
images/labaguettedenormandy.com/wp-content/gallery/tarts/cream-brulee-6p--0268b58d02.jpg,tarts,tarts,tarts/cream-brulee-6p.jpg,canonical,,1200,900,80104
images/labaguettedenormandy.com/wp-content/gallery/tarts/forest-tart--7623667478.jpg,tarts,tarts,tarts/forest-tart.jpg,canonical,,640,481,72042
images/labaguettedenormandy.com/wp-content/gallery/tarts/tartlemon--ebb0ef16de.png,tarts,tarts,tarts/lemon-tart-2.png,canonical,,640,480,34120
images/labaguettedenormandy.com/wp-content/uploads/2021/10/LemonTart-scaled--6bf946d511.jpg,other,tarts,tarts/lemon-tart-3.jpg,canonical,,1365,1024,124728
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/lemon-tart--4283cc8a7b.jpg,daily-choice,tarts,tarts/lemon-tart.jpg,canonical,,675,900,62579
images/labaguettedenormandy.com/wp-content/gallery/tarts/Lovely-Tart--ea16c53a6a.jpg,tarts,tarts,tarts/lovely-tart.jpg,canonical,,1079,900,216759
images/labaguettedenormandy.com/wp-content/gallery/tarts/tartmixedberry2016--cbae173ad7.png,tarts,tarts,tarts/mixed-berry-tart-2.png,canonical,,640,480,199427
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Mixedberry-tart--d60d4ba267.jpg,daily-choice,tarts,tarts/mixed-berry-tart.jpg,canonical,,1080,810,61398
images/labaguettedenormandy.com/wp-content/gallery/tarts/normand-tart--495580bcf8.jpg,tarts,tarts,tarts/normand-tart.jpg,canonical,,640,481,67244
images/labaguettedenormandy.com/wp-content/gallery/tarts/Peach-Pear-amandine--694365b15b.png,tarts,tarts,tarts/peach-pear-amandine.png,canonical,,640,480,39430
images/labaguettedenormandy.com/wp-content/gallery/tarts/tartpeach2016--f318c9c152.png,tarts,tarts,tarts/peach-tart.png,canonical,,640,480,180446
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Amandine-pear-6p--06bd567710.jpg,daily-choice,tarts,tarts/pear-amandine-6p.jpg,canonical,,1080,810,142770
images/labaguettedenormandy.com/wp-content/gallery/tarts/pear-amadine--3f65cc903b.png,tarts,tarts,tarts/pear-amandine.png,canonical,,640,480,43506
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/raspberry-tart--45477e7610.jpg,daily-choice,tarts,tarts/raspberry-tart.jpg,canonical,,1080,810,67866
images/labaguettedenormandy.com/wp-content/gallery/tarts/strawberries-Pear-Amandine--196ecca572.png,tarts,tarts,tarts/strawberries-pear-amandine.png,canonical,,640,480,52584
images/labaguettedenormandy.com/wp-content/gallery/tarts/Strawberry-Crumble--918f431e42.jpg,tarts,tarts,tarts/strawberry-crumble.jpg,canonical,,1200,900,372482
images/labaguettedenormandy.com/wp-content/gallery/tarts/tarte-aux-fraises--6d595ea02e.jpg,tarts,tarts,tarts/tarte-aux-fraises.jpg,canonical,,640,481,36358
images/labaguettedenormandy.com/wp-content/gallery/tarts/tarte-aux-pommes--2ed24d1bdd.png,tarts,tarts,tarts/tarte-aux-pommes.png,canonical,,640,480,25982
images/labaguettedenormandy.com/wp-content/gallery/tarts/tarte-grandemere--137866ec1b.jpg,tarts,tarts,tarts/tarte-grandemere.jpg,canonical,,640,481,99103
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_114945-10--05100c3736.jpg,viennoiseries,viennoiseries,viennoiseries/almond-croissant-2.jpg,canonical,,1365,1024,617457
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Almond-Croissant--84f208a4da.jpg,daily-choice,viennoiseries,viennoiseries/almond-croissant.jpg,canonical,,1080,636,187716
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Almond-Pain-au-Chocolat--9459c574b3.jpg,daily-choice,viennoiseries,viennoiseries/almond-pain-au-chocolat.jpg,canonical,,1080,810,180915
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_115002-9--7efad84796.jpg,viennoiseries,viennoiseries,viennoiseries/almond-pastry.jpg,canonical,,1365,1024,562083
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Apple-Danish--2f54e1005d.jpg,daily-choice,viennoiseries,viennoiseries/apple-danish.jpg,canonical,,1080,810,132818
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Apple-or-raspberry-Turnover--5468848d3e.jpg,daily-choice,viennoiseries,viennoiseries/apple-or-raspberry-turnover.jpg,canonical,,1080,869,95742
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_114649-6--931cd34a2d.jpg,viennoiseries,viennoiseries,viennoiseries/apple-turnover.jpg,canonical,,1365,1024,417679
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Bear-Claw--95593fe960.jpg,daily-choice,viennoiseries,viennoiseries/bear-claw.jpg,canonical,,1080,810,106938
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_114506-6--b531db6f1e.jpg,viennoiseries,viennoiseries,viennoiseries/blueberry-cream-cheese-danish-2.jpg,canonical,,1365,1024,526602
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Blueberry-cream-cheese-Danish--e02eca2d94.jpg,daily-choice,viennoiseries,viennoiseries/blueberry-cream-cheese-danish.jpg,canonical,,1060,900,94042
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/brioche--05f18bb170.jpg,viennoiseries,viennoiseries,viennoiseries/brioche-assortment.jpg,canonical,,640,480,121449
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Brioche-Feuilletee--fcb8d2bafd.jpg,daily-choice,viennoiseries,viennoiseries/brioche-feuilletee.jpg,canonical,,1080,810,108692
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Brioche-Parisienne2.jpg--94ecd4c481.webp,daily-choice,viennoiseries,viennoiseries/brioche-parisienne2.webp,canonical,,667,559,32386
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Brioche-tresee--a637b173f8.jpg,daily-choice,viennoiseries,viennoiseries/brioche-tressee.jpg,canonical,,943,900,108462
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_120602-17--a76751bd73.jpg,viennoiseries,viennoiseries,viennoiseries/butter-croissant.jpg,canonical,,1365,1024,438286
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/cinnamon-croissant--d228c8fb57.jpg,daily-choice,viennoiseries,viennoiseries/cinnamon-croissant.jpg,canonical,,1080,810,110818
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/French-Butter-croissant--9f18bf2f23.jpg,daily-choice,viennoiseries,viennoiseries/french-butter-croissant.jpg,canonical,,1005,900,79944
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Kouign-amann--6db214a7db.jpg,daily-choice,viennoiseries,viennoiseries/kouign-amann.jpg,canonical,,1080,810,83066
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/viennoiserie1--df6be825bc.jpg,viennoiseries,viennoiseries,viennoiseries/mini-brioche-assortment.jpg,canonical,,641,480,165820
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/minipainsauxraisins--25aab22acc.png,viennoiseries,viennoiseries,viennoiseries/mini-pains-aux-raisins.png,canonical,,640,480,511509
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/mini-viennoise-2--213834a3a6.jpg,viennoiseries,viennoiseries,viennoiseries/mini-viennoise.jpg,canonical,,640,481,124676
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/miniviennoiseries--b6f4d9ad24.png,viennoiseries,viennoiseries,viennoiseries/mini-viennoiseries-assortment.png,canonical,,640,480,569550
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/Nutella-croissant-pie--2e397fa775.png,viennoiseries,viennoiseries,viennoiseries/nutella-croissant-pie.png,canonical,,640,480,611274
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Oranais-Peach-croissant--b067e46eb9.jpg,daily-choice,viennoiseries,viennoiseries/oranais-peach-croissant.jpg,canonical,,1080,810,87122
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_120545-18--3a8ed2f5d0.jpg,viennoiseries,viennoiseries,viennoiseries/pain-au-chocolat-2.jpg,canonical,,1365,1024,455711
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Pain-au-chocolat--488a896acb.jpg,daily-choice,viennoiseries,viennoiseries/pain-au-chocolat.jpg,canonical,,986,900,70550
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_114712-6--2ec5192385.jpg,viennoiseries,viennoiseries,viennoiseries/pain-aux-raisins-2.jpg,canonical,,1365,1024,484476
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Pain-aux-raisin--46f39cb5af.jpg,daily-choice,viennoiseries,viennoiseries/pain-aux-raisins.jpg,canonical,,1080,810,120294
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180112_070022--a1bf2d386d.jpg,viennoiseries,viennoiseries,viennoiseries/peach-danish.jpg,canonical,,1365,1024,376578
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/petite-brioche-3--4f38a4dc37.jpg,viennoiseries,viennoiseries,viennoiseries/petite-brioche.jpg,canonical,,640,481,110105
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_114451-6--bad7b169b2.jpg,viennoiseries,viennoiseries,viennoiseries/raspberry-cream-cheese-danish.jpg,canonical,,1365,1024,473436
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/raspberry-croissant-pie--0dbdcbb7b8.png,viennoiseries,viennoiseries,viennoiseries/raspberry-croissant-pie.png,canonical,,640,480,584731
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/20180111_114727-10--983613e558.jpg,viennoiseries,viennoiseries,viennoiseries/round-puff-pastry.jpg,canonical,,1365,1024,464634
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Strawberry-danish--e4c0219b3d.jpg,daily-choice,viennoiseries,viennoiseries/strawberry-danish.jpg,canonical,,1080,810,113090
images/labaguettedenormandy.com/wp-content/gallery/daily-choice/Twiste-raspberry-brioche--6d3b588439.jpg,daily-choice,viennoiseries,viennoiseries/twisted-raspberry-brioche.jpg,canonical,,1052,900,99178
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/largeviennoiseries--7448dea722.png,viennoiseries,viennoiseries,viennoiseries/viennoiseries-assortment.png,canonical,,640,480,541338
images/labaguettedenormandy.com/wp-content/gallery/viennoiseries/bkfst--e7e7c91dae.jpg,viennoiseries,viennoiseries,viennoiseries/viennoiseries-breakfast-display.jpg,canonical,,640,480,152849
